id;PLAYER_ID; PLAYER_NAME; NICKNAME; TEAM_ID; TEAM_ABBREVIATION; AGE; GP; W; L; W_PCT;MIN; FGM; FGA; FG_PCT; FG3M; FG3A; FG3_PCT; FTM; FTA; FT_PCT; OREB; DREB; REB; AST; TOV; STL; BLK; BLKA; PF;PTS
266;1629670; 'Jordan Nwora'; 'Jordan';1610612754; 'IND'; 24.0;62;36;26; 0.581;1188;194;445; 0.436;86;211; 0.408;68;86; 0.791;51;178;229;88;66;24;14;30;74;542
267;1629673; 'Jordan Poole'; 'Jordan';1610612744; 'GSW'; 23.0;82;44;38; 0.537;2458;550;1278; 0.43;214;637; 0.336;361;415; 0.87;32;193;225;369;252;63;21;75;214;1675
268;1630648; 'Jordan Schakel'; 'Jordan';1610612764; 'WAS'; 24.0;2;0;2; 0.0;6;1;2; 0.5;1;1; 1.0;0;0; 0.0;0;0;0;1;0;1;0;0;1;3
269;1630631; 'Jose Alvarado'; 'Jose';1610612740; 'NOP'; 25.0;61;30;31; 0.492;1309;201;489; 0.411;83;247; 0.336;65;80; 0.813;28;113;141;186;81;67;10;30;125;550
270;1630528; 'Josh Christopher'; 'Josh';1610612745; 'HOU'; 21.0;64;16;48; 0.25;786;153;329; 0.465;21;89; 0.236;45;60; 0.75;20;51;71;73;60;33;15;20;59;372
271;1630581; 'Josh Giddey'; 'Josh';1610612760; 'OKC'; 20.0;76;34;42; 0.447;2367;539;1118; 0.482;76;234; 0.325;106;145; 0.731;148;451;599;469;211;57;31;83;143;1260
272;1630182; 'Josh Green'; 'Josh';1610612742; 'DAL'; 22.0;60;27;33; 0.45;1539;205;382; 0.537;68;169; 0.402;68;94; 0.723;55;127;182;103;72;42;5;23;156;546
273;1628404; 'Josh Hart'; 'Josh';1610612752; 'NYK'; 28.0;76;42;34; 0.553;2454;275;520; 0.529;61;164; 0.372;132;176; 0.75;142;451;593;290;117;88;21;40;195;743
274;1631169; 'Josh Minott'; 'Josh';1610612750; 'MIN'; 20.0;15;7;8; 0.467;96;18;36; 0.5;2;6; 0.333;8;8; 1.0;5;20;25;5;3;4;6;6;10;46
275;1629006; 'Josh Okogie'; 'Josh';1610612756; 'PHX'; 24.0;72;38;34; 0.528;1350;162;414; 0.391;66;197; 0.335;139;192; 0.724;109;142;251;105;63;56;34;26;114;529
276;1626196; 'Josh Richardson'; 'Josh';1610612740; 'NOP'; 29.0;65;24;41; 0.369;1529;239;554; 0.431;107;293; 0.365;69;81; 0.852;41;134;175;174;86;69;20;9;117;654
277;1630563; 'Joshua Primo'; 'Joshua';1610612759; 'SAS'; 20.0;4;3;1; 0.75;93;9;26; 0.346;3;12; 0.25;7;9; 0.778;2;11;13;18;11;1;2;4;8;28
278;201950; 'Jrue Holiday'; 'Jrue';1610612749; 'MIL'; 32.0;67;50;17; 0.746;2182;490;1023; 0.479;158;411; 0.384;152;177; 0.859;79;262;341;495;197;79;25;45;116;1290
279;1629308; 'Juan Toscano-Anderson'; 'Juan';1610612762; 'UTA'; 30.0;52;19;33; 0.365;700;64;143; 0.448;8;43; 0.186;19;24; 0.792;28;96;124;65;34;16;10;12;80;155
280;1627823; 'Juancho Hernangomez'; 'Juancho';1610612761; 'TOR'; 27.0;42;20;22; 0.476;613;48;114; 0.421;17;67; 0.254;9;16; 0.563;27;96;123;25;15;16;6;5;43;122
281;1630577; 'Julian Champagnie'; 'Julian';1610612759; 'SAS'; 21.0;17;7;10; 0.412;320;59;130; 0.454;33;82; 0.402;14;17; 0.824;10;50;60;10;11;6;5;5;26;165
282;203944; 'Julius Randle'; 'Julius';1610612752; 'NYK'; 28.0;77;44;33; 0.571;2737;658;1432; 0.459;218;636; 0.343;402;531; 0.757;141;626;767;316;216;49;21;57;233;1936
283;1630551; 'Justin Champagnie'; 'Justin';1610612738; 'BOS'; 21.0;5;4;1; 0.8;34;5;15; 0.333;1;5; 0.2;0;0; 0.0;3;5;8;4;0;1;0;2;2;11
284;203200; 'Justin Holiday'; 'Justin';1610612742; 'DAL'; 34.0;46;18;28; 0.391;706;77;204; 0.377;46;143; 0.322;5;8; 0.625;5;50;55;41;22;19;19;9;68;205
285;1628382; 'Justin Jackson'; 'Justin';1610612738; 'BOS'; 28.0;23;15;8; 0.652;107;7;27; 0.259;5;20; 0.25;1;2; 0.5;2;15;17;9;2;4;4;1;7;20
286;1631303; 'Justin Minaya'; 'Justin';1610612757; 'POR'; 24.0;4;0;4; 0.0;88;7;23; 0.304;3;12; 0.25;0;1; 0.0;3;12;15;4;4;2;5;0;9;17
287;1626159; 'Justise Winslow'; 'Justise';1610612757; 'POR'; 27.0;29;15;14; 0.517;775;81;198; 0.409;14;45; 0.311;20;28; 0.714;49;96;145;98;43;30;11;13;89;196
288;203994; 'Jusuf Nurkic'; 'Jusuf';1610612757; 'POR'; 28.0;52;24;28; 0.462;1391;262;505; 0.519;43;119; 0.361;127;192; 0.661;114;357;471;149;119;43;44;34;185;694
289;1629644; 'KZ Okpala'; 'KZ';1610612758; 'SAC'; 24.0;35;19;16; 0.543;248;16;38; 0.421;7;21; 0.333;7;8; 0.875;7;27;34;13;7;7;7;2;39;46
290;1630539; 'Kai Jones'; 'Kai';1610612766; 'CHA'; 22.0;46;13;33; 0.283;549;67;120; 0.558;4;19; 0.211;19;26; 0.731;37;86;123;15;31;17;30;8;65;157
291;1626157; 'Karl-Anthony Towns'; 'Karl-Anthony';1610612750; 'MIN'; 27.0;29;15;14; 0.517;957;212;428; 0.495;60;164; 0.366;118;135; 0.874;48;188;236;140;86;20;17;19;111;602
292;202695; 'Kawhi Leonard'; 'Kawhi';1610612746; 'LAC'; 31.0;52;33;19; 0.635;1747;446;871; 0.512;104;250; 0.416;243;279; 0.871;57;281;338;204;88;72;28;25;84;1239
293;1631099; 'Keegan Murray'; 'Keegan';1610612758; 'SAC'; 22.0;80;47;33; 0.588;2381;354;782; 0.453;206;501; 0.411;62;81; 0.765;89;282;371;98;60;61;42;40;162;976
294;1628966; 'Keita Bates-Diop'; 'Keita';1610612759; 'SAS'; 27.0;67;18;49; 0.269;1452;236;465; 0.508;56;142; 0.394;119;150; 0.793;65;182;247;103;56;46;20;37;63;647
295;1629640; 'Keldon Johnson'; 'Keldon';1610612759; 'SAS'; 23.0;63;17;46; 0.27;2063;503;1113; 0.452;134;407; 0.329;245;327; 0.749;56;262;318;183;134;46;11;64;125;1385
296;203482; 'Kelly Olynyk'; 'Kelly';1610612762; 'UTA'; 32.0;68;28;40; 0.412;1941;278;557; 0.499;93;236; 0.394;198;232; 0.853;82;338;420;252;168;60;37;30;232;847
297;1626162; 'Kelly Oubre Jr.'; 'Kelly';1610612766; 'CHA'; 27.0;48;16;32; 0.333;1547;353;819; 0.431;108;339; 0.319;158;208; 0.76;65;184;249;54;64;68;18;55;141;972
298;202689; 'Kemba Walker'; 'Kemba';1610612742; 'DAL'; 33.0;9;5;4; 0.556;143;24;57; 0.421;7;28; 0.25;17;21; 0.81;3;13;16;19;4;2;2;5;11;72
299;1631112; 'Kendall Brown'; 'Kendall';1610612754; 'IND'; 19.0;6;1;5; 0.167;40;4;7; 0.571;0;1; 0.0;1;2; 0.5;2;4;6;3;2;4;0;1;9;9
300;1629134; 'Kendrick Nunn'; 'Kendrick';1610612764; 'WAS'; 27.0;70;30;40; 0.429;963;191;450; 0.424;79;223; 0.354;35;41; 0.854;15;94;109;90;66;28;7;30;66;496
301;1631113; 'Kennedy Chandler'; 'Kennedy';1610612763; 'MEM'; 20.0;36;22;14; 0.611;281;35;83; 0.422;2;15; 0.133;6;13; 0.462;9;29;38;58;18;12;5;11;15;78
302;1631254; 'Kenneth Lofton Jr.'; 'Kenneth';1610612763; 'MEM'; 20.0;24;15;9; 0.625;175;49;93; 0.527;6;17; 0.353;16;27; 0.593;19;32;51;20;12;5;2;4;28;120
303;1629026; 'Kenrich Williams'; 'Kenrich';1610612760; 'OKC'; 28.0;53;26;27; 0.491;1205;179;346; 0.517;50;134; 0.373;17;39; 0.436;97;164;261;105;32;45;14;13;112;425
304;203484; 'Kentavious Caldwell-Pope'; 'Kentavious';1610612743; 'DEN'; 30.0;76;51;25; 0.671;2381;292;632; 0.462;135;319; 0.423;103;125; 0.824;35;173;208;183;86;112;35;9;145;822
305;1630231; 'Kenyon Martin Jr.'; 'Kenyon';1610612745; 'HOU'; 22.0;82;22;60; 0.268;2292;410;720; 0.569;68;216; 0.315;151;222; 0.68;126;326;452;123;91;41;30;53;147;1039
306;1631165; 'Keon Ellis'; 'Keon';1610612758; 'SAC'; 23.0;16;7;9; 0.438;70;7;16; 0.438;6;12; 0.5;4;7; 0.571;4;4;8;6;1;5;1;0;10;24
307;1630553; 'Keon Johnson'; 'Keon';1610612757; 'POR'; 21.0;40;13;27; 0.325;416;67;178; 0.376;28;81; 0.346;27;41; 0.659;11;33;44;59;43;19;6;9;43;189
308;1630556; 'Kessler Edwards'; 'Kessler';1610612758; 'SAC'; 22.0;36;17;19; 0.472;385;36;93; 0.387;17;55; 0.309;11;15; 0.733;23;38;61;23;13;14;6;5;40;100
309;201142; 'Kevin Durant'; 'Kevin';1610612756; 'PHX'; 34.0;47;34;13; 0.723;1671;483;862; 0.56;93;230; 0.404;307;334; 0.919;17;296;313;235;156;34;67;25;99;1366
310;1628989; 'Kevin Huerter'; 'Kevin';1610612758; 'SAC'; 24.0;75;44;31; 0.587;2202;420;866; 0.485;205;510; 0.402;95;131; 0.725;42;209;251;221;97;80;24;24;181;1140
311;1628995; 'Kevin Knox II'; 'Kevin';1610612757; 'POR'; 23.0;63;12;51; 0.19;951;152;332; 0.458;65;186; 0.349;46;60; 0.767;34;143;177;33;50;24;12;12;95;415
312;201567; 'Kevin Love'; 'Kevin';1610612748; 'MIA'; 34.0;62;35;27; 0.565;1239;165;424; 0.389;99;296; 0.334;80;91; 0.879;59;340;399;116;70;16;12;8;97;509
313;1629645; 'Kevin Porter Jr.'; 'Kevin';1610612745; 'HOU'; 23.0;59;18;41; 0.305;2023;391;884; 0.442;141;385; 0.366;207;264; 0.784;76;238;314;338;188;82;17;62;156;1130
314;1630284; 'Kevon Harris'; 'Kevon';1610612753; 'ORL'; 25.0;34;12;22; 0.353;457;47;107; 0.439;16;43; 0.372;31;41; 0.756;28;42;70;16;21;17;5;10;53;141
315;1626172; 'Kevon Looney'; 'Kevon';1610612744; 'GSW'; 27.0;82;44;38; 0.537;1957;242;384; 0.63;0;1; 0.0;94;155; 0.606;274;486;760;207;45;52;50;34;224;578
316;203920; 'Khem Birch'; 'Khem';1610612759; 'SAS'; 30.0;20;9;11; 0.45;161;19;32; 0.594;1;2; 0.5;4;5; 0.8;8;17;25;7;8;5;5;1;24;43
317;203114; 'Khris Middleton'; 'Khris';1610612749; 'MIL'; 31.0;33;25;8; 0.758;800;177;406; 0.436;51;162; 0.315;92;102; 0.902;28;112;140;163;71;23;5;19;68;497
318;1630165; 'Killian Hayes'; 'Killian';1610612765; 'DET'; 21.0;76;16;60; 0.211;2153;307;815; 0.377;80;286; 0.28;92;112; 0.821;28;193;221;470;173;104;28;29;219;786
319;1630184; 'Kira Lewis Jr.'; 'Kira';1610612740; 'NOP'; 22.0;25;11;14; 0.44;234;40;88; 0.455;15;34; 0.441;19;22; 0.864;5;28;33;23;10;10;2;10;24;114
320;202691; 'Klay Thompson'; 'Klay';1610612744; 'GSW'; 33.0;69;38;31; 0.551;2278;546;1252; 0.436;301;731; 0.412;116;132; 0.879;39;247;286;163;123;49;29;33;130;1509
321;1628424; 'Kobi Simmons'; 'Kobi';1610612766; 'CHA'; 25.0;5;1;4; 0.2;27;1;6; 0.167;1;5; 0.2;2;2; 1.0;1;3;4;5;1;0;2;0;0;5
322;1627739; 'Kris Dunn'; 'Kris';1610612762; 'UTA'; 29.0;22;8;14; 0.364;567;116;216; 0.537;17;36; 0.472;41;53; 0.774;9;91;100;124;35;25;10;16;58;290
323;204001; 'Kristaps Porzingis'; 'Kristaps';1610612764; 'WAS'; 27.0;65;27;38; 0.415;2119;507;1018; 0.498;137;356; 0.385;354;416; 0.851;114;432;546;174;137;58;100;57;196;1505
324;203937; 'Kyle Anderson'; 'Kyle';1610612750; 'MIN'; 29.0;69;36;33; 0.522;1956;252;495; 0.509;43;105; 0.41;100;136; 0.735;66;302;368;335;103;78;63;19;146;647
325;1628398; 'Kyle Kuzma'; 'Kyle';1610612764; 'WAS'; 27.0;64;29;35; 0.453;2238;512;1142; 0.448;160;481; 0.333;173;237; 0.73;55;408;463;239;190;36;29;59;145;1357
326;200768; 'Kyle Lowry'; 'Kyle';1610612748; 'MIA'; 37.0;55;30;25; 0.545;1717;196;485; 0.404;107;310; 0.345;116;135; 0.859;43;182;225;281;103;57;21;24;143;615
327;202681; 'Kyrie Irving'; 'Kyrie';1610612742; 'DAL'; 31.0;60;32;28; 0.533;2240;594;1203; 0.494;188;496; 0.379;247;273; 0.905;59;245;304;331;128;66;45;55;165;1623
328;1630163; 'LaMelo Ball'; 'LaMelo';1610612766; 'CHA'; 21.0;36;13;23; 0.361;1267;296;721; 0.411;144;383; 0.376;102;121; 0.843;42;189;231;304;129;46;11;27;118;838
329;1630205; 'Lamar Stevens'; 'Lamar';1610612739; 'CLE'; 25.0;62;39;23; 0.629;1120;129;288; 0.448;30;95; 0.316;40;57; 0.702;48;159;207;33;27;27;19;30;79;328
330;1629013; 'Landry Shamet'; 'Landry';1610612756; 'PHX'; 26.0;40;19;21; 0.475;806;113;300; 0.377;75;199; 0.377;45;51; 0.882;11;56;67;93;36;26;5;15;61;346
331;1626204; 'Larry Nance Jr.'; 'Larry';1610612740; 'NOP'; 30.0;65;34;31; 0.523;1380;186;305; 0.61;14;42; 0.333;55;79; 0.696;106;248;354;119;42;56;37;14;133;441
332;1628374; 'Lauri Markkanen'; 'Lauri';1610612762; 'UTA'; 25.0;66;32;34; 0.485;2272;571;1144; 0.499;200;510; 0.392;349;399; 0.875;130;440;570;123;127;42;38;65;137;1691
333;2544; 'LeBron James'; 'LeBron';1610612747; 'LAL'; 38.0;55;30;25; 0.545;1953;609;1219; 0.5;121;377; 0.321;251;327; 0.768;65;392;457;375;178;50;32;47;88;1590
334;1630195; 'Leandro Bolmaro'; 'Leandro';1610612762; 'UTA'; 22.0;14;8;6; 0.571;68;3;20; 0.15;0;4; 0.0;0;0; 0.0;4;3;7;7;7;3;1;1;10;6
335;1631311; 'Lester Quinones'; 'Lester';1610612744; 'GSW'; 22.0;4;4;0; 1.0;18;2;5; 0.4;2;4; 0.5;4;6; 0.667;1;2;3;2;5;1;0;0;0;10
336;1629623; 'Lindell Wigginton'; 'Lindell';1610612749; 'MIL'; 25.0;7;4;3; 0.571;86;18;37; 0.486;6;18; 0.333;8;9; 0.889;0;7;7;14;12;0;2;2;7;50
337;1630322; 'Lindy Waters III'; 'Lindy';1610612760; 'OKC'; 25.0;41;20;21; 0.488;530;70;178; 0.393;58;162; 0.358;16;20; 0.8;16;59;75;28;10;14;11;3;42;214
338;1629022; 'Lonnie Walker IV'; 'Lonnie';1610612747; 'LAL'; 24.0;56;27;29; 0.482;1297;236;527; 0.448;91;249; 0.365;91;106; 0.858;14;95;109;64;46;30;17;21;71;654
339;1629663; 'Louis King'; 'Louis';1610612755; 'PHI'; 24.0;1;1;0; 1.0;28;8;13; 0.615;4;8; 0.5;0;1; 0.0;2;2;4;2;2;1;0;0;4;20
340;1629652; 'Luguentz Dort'; 'Luguentz';1610612760; 'OKC'; 24.0;74;36;38; 0.486;2272;339;873; 0.388;135;409; 0.33;200;259; 0.772;128;216;344;154;92;75;23;53;243;1013
341;1629029; 'Luka Doncic'; 'Luka';1610612742; 'DAL'; 24.0;66;33;33; 0.5;2390;719;1449; 0.496;185;541; 0.342;515;694; 0.742;54;515;569;529;236;90;33;44;166;2138
342;1630568; 'Luka Garza'; 'Luka';1610612750; 'MIN'; 24.0;28;15;13; 0.536;243;63;116; 0.543;14;39; 0.359;41;52; 0.788;33;30;63;18;14;3;2;8;43;181
343;1629677; 'Luka Samanic'; 'Luka';1610612762; 'UTA'; 23.0;7;2;5; 0.286;160;26;57; 0.456;8;31; 0.258;9;13; 0.692;0;30;30;15;10;6;2;3;17;69
344;1628379; 'Luke Kennard'; 'Luke';1610612763; 'MEM'; 26.0;59;37;22; 0.627;1315;188;382; 0.492;133;269; 0.494;37;39; 0.949;15;143;158;91;46;32;5;12;82;546
345;1628436; 'Luke Kornet'; 'Luke';1610612738; 'BOS'; 27.0;69;45;24; 0.652;804;113;170; 0.665;3;13; 0.231;32;39; 0.821;86;111;197;53;25;11;46;8;81;261
346;1630644; 'Mac McClung'; 'Mac';1610612755; 'PHI'; 24.0;2;2;0; 1.0;41;9;20; 0.45;4;11; 0.364;3;5; 0.6;3;7;10;9;3;0;0;1;3;25
347;1630201; 'Malachi Flynn'; 'Malachi';1610612761; 'TOR'; 24.0;53;29;24; 0.547;690;87;242; 0.36;47;133; 0.353;25;33; 0.758;15;61;76;70;25;21;4;9;65;246
348;1631103; 'Malaki Branham'; 'Malaki';1610612759; 'SAS'; 19.0;66;15;51; 0.227;1549;269;611; 0.44;77;255; 0.302;58;70; 0.829;28;153;181;127;76;33;7;40;115;673
349;1627763; 'Malcolm Brogdon'; 'Malcolm';1610612738; 'BOS'; 30.0;67;46;21; 0.687;1743;354;732; 0.484;132;297; 0.444;160;184; 0.87;42;238;280;248;98;45;18;51;109;1000
350;1630792; 'Malcolm Hill'; 'Malcolm';1610612741; 'CHI'; 27.0;5;4;1; 0.8;9;2;4; 0.5;1;3; 0.333;0;0; 0.0;0;3;3;0;0;0;0;0;1;5
351;1627736; 'Malik Beasley'; 'Malik';1610612747; 'LAL'; 26.0;81;45;36; 0.556;2093;370;937; 0.395;235;658; 0.357;50;65; 0.769;35;248;283;124;90;65;9;26;107;1025
352;1628370; 'Malik Monk'; 'Malik';1610612758; 'SAC'; 25.0;77;47;30; 0.61;1719;357;796; 0.448;143;398; 0.359;184;207; 0.889;32;171;203;298;146;49;20;53;125;1041
353;1629603; 'Mamadi Diakite'; 'Mamadi';1610612739; 'CLE'; 26.0;22;15;7; 0.682;175;24;50; 0.48;7;21; 0.333;2;2; 1.0;8;22;30;8;12;4;9;3;26;57
354;1630699; 'MarJon Beauchamp'; 'MarJon';1610612749; 'MIL'; 22.0;52;34;18; 0.654;701;96;243; 0.395;47;142; 0.331;27;37; 0.73;38;77;115;35;45;21;7;17;70;266
355;202694; 'Marcus Morris Sr.'; 'Marcus';1610612746; 'LAC'; 33.0;65;35;30; 0.538;1825;274;643; 0.426;112;307; 0.365;68;87; 0.782;29;229;258;114;56;42;21;15;136;728
356;203935; 'Marcus Smart'; 'Marcus';1610612738; 'BOS'; 29.0;61;43;18; 0.705;1956;250;602; 0.415;115;342; 0.336;88;118; 0.746;46;145;191;382;143;93;23;18;172;703
357;1631109; 'Mark Williams'; 'Mark';1610612766; 'CHA'; 21.0;43;18;25; 0.419;827;160;251; 0.637;0;0; 0.0;67;97; 0.691;93;211;304;18;40;28;45;20;94;387
358;1628365; 'Markelle Fultz'; 'Markelle';1610612753; 'ORL'; 24.0;60;29;31; 0.483;1777;349;679; 0.514;27;87; 0.31;112;143; 0.783;69;165;234;341;139;87;26;40;131;837
359;202693; 'Markieff Morris'; 'Markieff';1610612742; 'DAL'; 33.0;35;17;18; 0.486;355;47;115; 0.409;28;71; 0.394;10;10; 1.0;13;58;71;31;18;9;5;0;48;132
360;1630250; 'Marko Simonovic'; 'Marko';1610612741; 'CHI'; 23.0;7;3;4; 0.429;19;2;7; 0.286;1;4; 0.25;1;2; 0.5;1;1;2;0;0;0;0;0;5;6
361;1628963; 'Marvin Bagley III'; 'Marvin';1610612765; 'DET'; 24.0;42;7;35; 0.167;990;202;382; 0.529;19;66; 0.288;81;108; 0.75;94;175;269;36;46;19;30;17;81;504
362;203486; 'Mason Plumlee'; 'Mason';1610612746; 'LAC'; 33.0;79;28;51; 0.354;2052;329;484; 0.68;0;0; 0.0;199;313; 0.636;229;471;700;245;117;46;47;38;217;857
363;1629680; 'Matisse Thybulle'; 'Matisse';1610612757; 'POR'; 26.0;71;38;33; 0.535;1200;110;253; 0.435;54;148; 0.365;19;28; 0.679;40;100;140;53;24;83;32;7;113;293
364;1630346; 'Matt Ryan'; 'Matt';1610612750; 'MIN'; 26.0;34;15;19; 0.441;310;40;108; 0.37;32;84; 0.381;10;12; 0.833;4;22;26;16;7;5;1;4;27;122
365;203521; 'Matthew Dellavedova'; 'Matthew';1610612758; 'SAC'; 32.0;32;19;13; 0.594;212;17;50; 0.34;9;27; 0.333;4;7; 0.571;1;12;13;41;10;7;0;1;20;47
366;1631108; 'Max Christie'; 'Max';1610612747; 'LAL'; 20.0;41;19;22; 0.463;512;44;106; 0.415;26;62; 0.419;14;16; 0.875;7;68;75;21;13;9;7;6;33;128
367;1629622; 'Max Strus'; 'Max';1610612748; 'MIA'; 27.0;80;42;38; 0.525;2271;324;790; 0.41;197;563; 0.35;78;89; 0.876;49;209;258;171;69;42;12;23;166;923
368;1628467; 'Maxi Kleber'; 'Maxi';1610612742; 'DAL'; 31.0;37;18;19; 0.486;929;77;169; 0.456;39;112; 0.348;27;38; 0.711;30;105;135;52;27;12;30;5;85;220
369;1630593; 'McKinley Wright IV'; 'McKinley';1610612742; 'DAL'; 24.0;27;14;13; 0.519;335;46;98; 0.469;9;28; 0.321;13;19; 0.684;9;38;47;58;19;8;5;7;24;114
370;203086; 'Meyers Leonard'; 'Meyers';1610612749; 'MIL'; 31.0;9;6;3; 0.667;113;14;29; 0.483;7;18; 0.389;8;9; 0.889;12;22;34;1;6;2;0;2;16;43
371;1629662; 'Mfiondu Kabengele'; 'Mfiondu';1610612738; 'BOS'; 25.0;4;3;1; 0.75;36;2;7; 0.286;0;3; 0.0;2;2; 1.0;5;5;10;0;1;2;0;0;3;6
372;1630695; 'Micah Potter'; 'Micah';1610612762; 'UTA'; 25.0;7;4;3; 0.571;52;10;15; 0.667;4;7; 0.571;0;0; 0.0;3;13;16;4;2;1;0;0;5;24
373;203487; 'Michael Carter-Williams'; 'Michael';1610612753; 'ORL'; 31.0;4;1;3; 0.25;44;6;14; 0.429;1;3; 0.333;4;7; 0.571;1;4;5;7;4;1;1;2;5;17
374;1630701; 'Michael Foster Jr.'; 'Michael';1610612755; 'PHI'; 20.0;1;1;0; 1.0;1;0;0; 0.0;0;0; 0.0;0;0; 0.0;0;0;0;0;0;0;0;0;0;0
375;1629008; 'Michael Porter Jr.'; 'Michael';1610612743; 'DEN'; 24.0;62;41;21; 0.661;1797;398;817; 0.487;188;454; 0.414;96;120; 0.8;64;277;341;65;68;37;29;29;119;1080
376;1628969; 'Mikal Bridges'; 'Mikal';1610612751; 'BKN'; 26.0;83;42;41; 0.506;2963;593;1267; 0.468;169;442; 0.382;316;353; 0.895;79;285;364;273;127;91;61;54;159;1671
377;201144; 'Mike Conley'; 'Mike';1610612750; 'MIN'; 35.0;67;34;33; 0.507;2028;261;610; 0.428;135;351; 0.385;141;169; 0.834;33;149;182;450;103;73;14;14;139;798
378;203488; 'Mike Muscala'; 'Mike';1610612738; 'BOS'; 31.0;63;32;31; 0.508;945;131;292; 0.449;81;207; 0.391;40;52; 0.769;37;166;203;50;23;15;24;10;98;383
379;1630540; 'Miles McBride'; 'Miles';1610612752; 'NYK'; 22.0;64;36;28; 0.563;760;77;215; 0.358;40;134; 0.299;28;42; 0.667;13;37;50;72;25;37;8;11;60;222
380;1629011; 'Mitchell Robinson'; 'Mitchell';1610612752; 'NYK'; 25.0;59;35;24; 0.593;1588;188;280; 0.671;0;0; 0.0;59;122; 0.484;267;288;555;53;41;56;109;27;160;435
381;1628964; 'Mo Bamba'; 'Mo';1610612747; 'LAL'; 24.0;49;25;24; 0.51;768;117;241; 0.485;48;124; 0.387;41;62; 0.661;58;167;225;46;30;13;43;14;105;323
382;1628420; 'Monte Morris'; 'Monte';1610612764; 'WAS'; 27.0;62;28;34; 0.452;1696;247;515; 0.48;78;204; 0.382;64;77; 0.831;26;184;210;326;60;43;13;19;75;636
383;1626149; 'Montrezl Harrell'; 'Montrezl';1610612755; 'PHI'; 29.0;57;35;22; 0.614;681;125;209; 0.598;0;6; 0.0;70;101; 0.693;67;92;159;33;35;17;25;19;75;320
384;1629021; 'Moritz Wagner'; 'Moritz';1610612753; 'ORL'; 26.0;57;27;30; 0.474;1109;198;396; 0.5;51;163; 0.313;153;182; 0.841;69;190;259;84;68;37;13;31;136;600
385;1629650; 'Moses Brown'; 'Moses';1610612751; 'BKN'; 23.0;36;17;19; 0.472;294;61;96; 0.635;0;0; 0.0;33;72; 0.458;57;82;139;4;15;4;14;11;39;155
386;1630541; 'Moses Moody'; 'Moses';1610612744; 'GSW'; 20.0;63;37;26; 0.587;817;108;227; 0.476;49;135; 0.363;37;53; 0.698;28;77;105;51;34;18;7;10;54;302
387;1631217; 'Moussa Diabate'; 'Moussa';1610612746; 'LAC'; 21.0;22;10;12; 0.455;195;24;47; 0.511;1;2; 0.5;10;16; 0.625;31;19;50;4;9;7;8;6;15;59
388;1626167; 'Myles Turner'; 'Myles';1610612754; 'IND'; 27.0;62;29;33; 0.468;1825;402;733; 0.548;93;249; 0.373;216;276; 0.783;88;378;466;89;103;36;140;31;215;1113
389;1630230; 'Naji Marshall'; 'Naji';1610612740; 'NOP'; 25.0;77;40;37; 0.519;1792;247;571; 0.433;66;218; 0.303;138;175; 0.789;48;231;279;189;97;54;14;39;113;698
390;1629642; 'Nassir Little'; 'Nassir';1610612757; 'POR'; 23.0;54;22;32; 0.407;976;134;303; 0.442;58;158; 0.367;33;46; 0.717;27;114;141;50;36;20;20;19;66;359
391;1630233; 'Nathan Knight'; 'Nathan';1610612750; 'MIN'; 25.0;38;19;19; 0.5;290;46;81; 0.568;8;22; 0.364;39;57; 0.684;22;34;56;13;21;10;6;7;41;139
392;1629675; 'Naz Reid'; 'Naz';1610612750; 'MIN'; 23.0;68;32;36; 0.471;1250;310;577; 0.537;75;217; 0.346;86;127; 0.677;73;260;333;77;92;42;53;33;176;781
393;1629674; 'Neemias Queta'; 'Neemias';1610612758; 'SAC'; 23.0;5;1;4; 0.2;28;6;9; 0.667;0;0; 0.0;0;2; 0.0;5;6;11;1;1;0;2;0;7;12
394;203457; 'Nerlens Noel'; 'Nerlens';1610612751; 'BKN'; 29.0;17;4;13; 0.235;194;13;36; 0.361;1;2; 0.5;8;12; 0.667;10;36;46;10;13;16;10;2;32;35
395;1629651; 'Nic Claxton'; 'Nic';1610612751; 'BKN'; 24.0;76;41;35; 0.539;2270;414;587; 0.705;0;2; 0.0;133;246; 0.541;184;518;702;144;96;65;189;29;212;961
396;1630208; 'Nick Richards'; 'Nick';1610612766; 'CHA'; 25.0;65;21;44; 0.323;1217;197;313; 0.629;1;1; 1.0;137;183; 0.749;147;269;416;38;59;11;71;38;154;532
397;1629638; 'Nickeil Alexander-Walker'; 'Nickeil';1610612750; 'MIN'; 24.0;59;29;30; 0.492;883;131;295; 0.444;61;159; 0.384;40;60; 0.667;15;86;101;108;55;32;21;13;88;363
398;201587; 'Nicolas Batum'; 'Nicolas';1610612746; 'LAC'; 34.0;78;44;34; 0.564;1709;160;381; 0.42;124;317; 0.391;34;48; 0.708;62;237;299;121;50;54;44;5;149;478
399;203999; 'Nikola Jokic'; 'Nikola';1610612743; 'DEN'; 28.0;69;48;21; 0.696;2323;646;1022; 0.632;57;149; 0.383;341;415; 0.822;167;650;817;678;247;87;47;49;174;1690
400;1631107; 'Nikola Jovic'; 'Nikola';1610612748; 'MIA'; 19.0;15;7;8; 0.467;204;28;69; 0.406;8;35; 0.229;18;19; 0.947;9;22;31;10;10;7;2;0;19;82
