game_id;team_id;period1Score;period2Score;period3Score;period4Score
'0022200479';1610612753;34;27;33;39
'0022200479';1610612759;28;33;28;24
'0022200718';1610612756;36;22;40;30
'0022200718';1610612766;15;32;30;20
'0022200005';1610612737;26;33;25;33
'0022200005';1610612745;20;30;30;27
'0022200741';1610612755;29;29;38;30
'0022200741';1610612743;38;35;26;20
'0022201149';1610612754;36;29;25;31
'0022201149';1610612760;32;29;33;23
'0022200297';1610612753;32;13;26;32
'0022200297';1610612755;36;31;32;34
'0022200598';1610612754;15;32;26;43
'0022200598';1610612766;27;18;34;32
'0022200581';1610612755;30;25;29;28
'0022200581';1610612741;25;34;40;27
'0022200423';1610612746;19;19;29;32
'0022200423';1610612750;21;22;22;23
'0022201030';1610612740;24;16;35;33
'0022201030';1610612747;39;36;23;25
'0022200482';1610612738;22;32;34;33
'0022200482';1610612750;29;27;30;23
'0022200890';1610612761;23;31;38;23
'0022200890';1610612740;19;26;32;33
'0022200928';1610612760;38;28;21;30
'0022200928';1610612758;44;27;22;30
'0022200767';1610612749;34;30;33;27
'0022200767';1610612766;27;37;26;25
'0022200945';1610612744;26;19;42;0
'0022200945';1610612746;27;29;16;0
'0022200169';1610612759;32;27;35;18
'0022200169';1610612763;38;28;23;23
'0022200107';1610612739;35;15;33;24
'0022200107';1610612738;27;29;20;31
'0022200942';1610612764;24;35;30;30
'0022200942';1610612761;20;30;28;30
'0022201109';1610612743;37;26;34;32
'0022201109';1610612749;38;28;19;21
'0022200797';1610612749;34;28;32;29
'0022200797';1610612748;26;36;30;23
'0022201088';1610612763;37;38;26;29
'0022201088';1610612745;34;30;32;29
'0022200804';1610612752;24;27;25;32
'0022200804';1610612755;35;18;26;18
'0022200315';1610612751;29;28;23;33
'0022200315';1610612764;28;25;24;30
'0022200077';1610612759;36;26;32;35
'0022200077';1610612741;29;31;34;30
'0022201201';1610612756;27;29;33;30
'0022201201';1610612743;25;30;31;29
'0022200517';1610612737;30;33;17;27
'0022200517';1610612751;31;25;27;25
'0022200786';1610612754;28;32;27;20
'0022200786';1610612758;27;21;32;24
'0022200408';1610612746;29;27;32;25
'0022200408';1610612738;25;22;25;21
'0022200939';1610612749;31;45;32;31
'0022200939';1610612753;29;37;30;21
'0022201073';1610612752;32;38;38;26
'0022201073';1610612750;42;37;30;31
'0022201067';1610612745;28;16;34;29
'0022201067';1610612740;38;26;28;25
'0022200305';1610612743;42;28;36;23
'0022200305';1610612745;39;29;23;22
'0022200843';1610612757;35;33;37;24
'0022200843';1610612760;33;39;31;35
'0022200941';1610612757;31;25;35;19
'0022200941';1610612740;29;24;37;31
'0022200284';1610612744;37;22;38;32
'0022200284';1610612762;23;28;35;32
'0022200937';1610612752;47;34;29;32
'0022200937';1610612751;29;28;30;31
'0022200894';1610612758;29;37;34;33
'0022200894';1610612757;37;20;34;25
'0022200560';1610612746;28;21;34;17
'0022200560';1610612748;34;33;14;29
'0022201164';1610612751;30;23;32;26
'0022201164';1610612762;17;25;26;42
'0022200319';1610612760;32;28;28;31
'0022200319';1610612759;35;42;19;15
'0022200365';1610612752;31;22;36;24
'0022200365';1610612737;20;21;26;22
'0022200149';1610612737;25;27;37;28
'0022200149';1610612749;36;22;22;18
'0022200730';1610612738;34;26;25;25
'0022200730';1610612752;26;32;33;19
'0022200498';1610612739;22;27;30;38
'0022200498';1610612751;34;31;26;34
'0022201163';1610612766;25;27;37;19
'0022201163';1610612761;35;32;34;27
'0022200194';1610612764;23;32;27;20
'0022200194';1610612763;19;32;23;18
'0022200807';1610612740;34;36;34;32
'0022200807';1610612758;26;26;24;28
'0022200638';1610612762;36;25;27;24
'0022200638';1610612753;27;29;27;25
'0022200395';1610612740;29;28;41;19
'0022200395';1610612756;36;22;35;24
'0022200448';1610612761;26;28;26;30
'0022200448';1610612744;36;32;34;24
'0022201046';1610612756;30;33;31;22
'0022201046';1610612753;31;27;27;28
'0022201110';1610612756;26;32;31;36
'0022201110';1610612755;24;29;30;22
'0022200373';1610612756;21;21;23;33
'0022200373';1610612738;31;38;35;21
'0022200443';1610612760;25;39;27;24
'0022200443';1610612763;21;22;33;33
'0022200269';1610612759;19;28;38;25
'0022200269';1610612740;29;37;38;25
'0022200898';1610612750;32;32;25;24
'0022200898';1610612766;37;35;24;25
'0022200092';1610612759;26;31;28;22
'0022200092';1610612750;23;24;23;28
'0022200179';1610612760;29;41;36;26
'0022200179';1610612761;24;32;29;28
'0022200309';1610612765;32;24;21;33
'0022200309';1610612752;40;30;38;32
'0022200579';1610612743;32;34;36;20
'0022200579';1610612746;15;17;27;32
'0022200628';1610612748;14;31;33;30
'0022200628';1610612749;23;22;28;29
'0022200681';1610612756;35;30;29;23
'0022200681';1610612751;29;22;23;38
'0022200753';1610612763;23;27;30;0
'0022200753';1610612754;32;30;17;0
'0022200327';1610612737;28;32;30;27
'0022200327';1610612743;25;21;35;28
'0022200462';1610612748;21;36;20;26
'0022200462';1610612741;31;21;36;25
'0022200081';1610612758;32;39;19;29
'0022200081';1610612748;23;26;33;31
'0022200076';1610612750;28;24;26;33
'0022200076';1610612747;25;27;23;27
'0022200965';1610612751;36;34;16;16
'0022200965';1610612766;21;20;21;24
'0022201160';1610612756;32;28;24;16
'0022201160';1610612743;20;20;34;19
'0022201043';1610612751;24;17;30;25
'0022201043';1610612758;24;30;28;19
'0022200273';1610612753;29;27;20;23
'0022200273';1610612755;24;28;30;25
'0022200862';1610612752;32;26;35;31
'0022200862';1610612751;26;35;22;23
'0022200372';1610612762;30;36;34;24
'0022200372';1610612744;35;34;22;32
'0022200624';1610612743;34;36;30;26
'0022200624';1610612756;28;26;21;22
'0022200480';1610612755;24;27;34;34
'0022200480';1610612746;33;30;22;29
'0022200445';1610612738;23;18;30;21
'0022200445';1610612753;26;24;18;27
'0022200549';1610612743;37;25;36;25
'0022200549';1610612738;28;26;31;26
'0022201118';1610612753;24;36;32;27
'0022201118';1610612751;25;26;23;32
'0022200622';1610612752;37;25;33;24
'0022200622';1610612754;21;20;40;32
'0022200513';1610612744;37;28;24;21
'0022200513';1610612766;26;26;26;27
'0022200678';1610612765;24;32;23;29
'0022200678';1610612741;31;34;28;33
'0022200863';1610612741;21;23;24;23
'0022200863';1610612753;25;24;27;24
'0022200228';1610612745;25;25;20;21
'0022200228';1610612754;10;35;26;28
'0022200679';1610612738;25;29;28;24
'0022200679';1610612744;26;29;34;17
'0022200732';1610612766;32;15;30;34
'0022200732';1610612741;36;19;24;17
'0022200021';1610612751;28;21;29;31
'0022200021';1610612761;24;28;27;26
'0022200146';1610612765;28;20;36;28
'0022200146';1610612760;33;30;22;18
'0022200352';1610612766;26;28;36;27
'0022200352';1610612746;28;35;21;35
'0022200460';1610612758;30;33;29;27
'0022200460';1610612766;39;27;25;34
'0022200832';1610612737;36;20;37;23
'0022200832';1610612756;22;25;28;32
'0022201191';1610612737;33;34;39;28
'0022201191';1610612764;32;28;30;26
'0022200994';1610612753;28;28;41;27
'0022200994';1610612762;29;35;33;34
'0022200265';1610612748;28;32;23;30
'0022200265';1610612764;26;17;37;25
'0022200084';1610612741;22;34;31;22
'0022200084';1610612755;37;27;26;24
'0022200697';1610612756;29;30;28;25
'0022200697';1610612754;27;30;26;24
'0022200837';1610612755;28;31;33;27
'0022200837';1610612752;36;29;28;15
'0022200601';1610612745;33;29;19;15
'0022200601';1610612750;24;34;19;27
'0022200069';1610612758;28;28;27;27
'0022200069';1610612763;32;31;31;31
'0022200415';1610612754;27;47;19;32
'0022200415';1610612744;26;28;33;32
'0022200966';1610612753;27;29;32;31
'0022200966';1610612757;31;27;34;30
'0022200057';1610612765;32;29;28;24
'0022200057';1610612737;36;26;27;29
'0022200208';1610612762;27;31;27;26
'0022200208';1610612752;23;38;22;35
'0022200299';1610612755;23;28;30;23
'0022200299';1610612737;34;21;26;20
'0022200412';1610612762;29;23;39;30
'0022200412';1610612740;30;15;26;29
'0022200452';1610612739;29;33;28;32
'0022200452';1610612762;21;23;27;28
'0022200428';1610612766;24;35;33;14
'0022200428';1610612737;38;37;23;27
'0022201134';1610612760;23;45;31;35
'0022201134';1610612766;26;31;36;44
'0022201136';1610612754;30;39;38;29
'0022201136';1610612749;34;39;46;30
'0022200400';1610612737;22;36;27;25
'0022200400';1610612741;27;23;28;32
'0022201108';1610612748;36;33;18;13
'0022201108';1610612751;28;37;39;25
'0022200645';1610612750;27;22;28;33
'0022200645';1610612739;25;29;26;22
'0022200550';1610612752;23;31;25;23
'0022200550';1610612756;11;20;27;25
'0022201098';1610612764;33;33;33;37
'0022201098';1610612759;26;36;36;26
'0022200270';1610612762;25;29;36;26
'0022200270';1610612765;30;36;32;27
'0022201042';1610612765;28;36;22;14
'0022201042';1610612743;29;29;28;33
'0022200311';1610612757;30;31;34;17
'0022200311';1610612746;25;28;29;36
'0022200330';1610612739;27;27;28;25
'0022200330';1610612753;25;22;17;32
'0022200959';1610612759;32;36;22;20
'0022200959';1610612745;29;41;25;27
'0022201092';1610612747;23;36;29;34
'0022201092';1610612756;26;26;33;26
'0022200999';1610612764;29;21;25;32
'0022200999';1610612737;24;32;29;29
'0022200739';1610612760;27;20;31;34
'0022200739';1610612739;25;29;24;22
'0022200914';1610612739;34;30;28;26
'0022200914';1610612761;28;24;24;17
'0022200785';1610612765;29;40;23;26
'0022200785';1610612766;30;38;26;18
'0022200510';1610612763;22;27;31;28
'0022200510';1610612756;23;42;32;28
'0022200662';1610612750;27;31;37;30
'0022200662';1610612762;27;25;35;39
'0022200439';1610612759;28;27;29;17
'0022200439';1610612748;25;27;28;31
'0022200816';1610612753;26;22;21;29
'0022200816';1610612752;22;18;26;36
'0022200539';1610612766;22;27;30;27
'0022200539';1610612751;32;29;36;26
'0022200387';1610612748;29;28;27;27
'0022200387';1610612759;25;34;27;29
'0022200921';1610612752;27;33;28;21
'0022200921';1610612738;15;31;29;19
'0022201038';1610612745;31;31;21;31
'0022201038';1610612747;19;29;26;36
'0022200040';1610612740;24;29;31;26
'0022200040';1610612762;26;37;30;17
'0022200827';1610612745;37;25;35;31
'0022200827';1610612758;30;28;41;31
'0022200250';1610612741;28;35;32;26
'0022200250';1610612738;23;27;29;28
'0022201039';1610612750;23;20;28;31
'0022201039';1610612738;23;21;33;27
'0022200671';1610612745;31;29;24;33
'0022200671';1610612766;36;17;30;39
'0022201099';1610612761;38;34;20;26
'0022201099';1610612765;26;26;21;24
'0022201035';1610612739;24;36;23;26
'0022201035';1610612755;29;26;29;34
'0022200641';1610612748;28;25;24;34
'0022200641';1610612749;20;25;26;24
'0022200571';1610612750;29;31;29;24
'0022200571';1610612757;24;29;32;21
'0022200825';1610612748;39;21;29;27
'0022200825';1610612754;30;33;20;28
'0022200915';1610612760;26;24;40;25
'0022200915';1610612758;36;22;36;30
'0022200595';1610612758;38;35;36;25
'0022200595';1610612747;37;36;36;27
'0022201125';1610612762;26;26;29;22
'0022201125';1610612756;37;20;27;33
'0022201102';1610612762;25;33;27;31
'0022201102';1610612749;40;32;43;29
'0022200955';1610612747;34;21;21;26
'0022200955';1610612750;33;23;27;27
'0022200946';1610612766;26;22;25;33
'0022200946';1610612753;31;33;27;26
'0022200086';1610612742;25;26;20;28
'0022200086';1610612760;27;19;26;27
'0022200150';1610612748;28;32;21;26
'0022200150';1610612757;28;25;20;37
'0022200430';1610612738;28;26;27;28
'0022200430';1610612753;32;30;26;29
'0022200551';1610612766;21;24;31;39
'0022200551';1610612747;22;38;34;27
'0022201189';1610612765;34;23;33;18
'0022201189';1610612751;47;27;22;27
'0022201147';1610612743;17;23;0;30
'0022201147';1610612740;21;29;0;32
'0022200806';1610612750;32;31;31;34
'0022200806';1610612743;21;22;28;27
'0022200276';1610612754;23;34;31;40
'0022200276';1610612751;35;30;29;23
'0022200338';1610612746;24;14;31;27
'0022200338';1610612758;38;22;30;33
'0022201076';1610612762;40;28;27;33
'0022201076';1610612758;19;33;43;25
'0022200691';1610612758;33;26;32;27
'0022200691';1610612760;32;34;22;25
'0022200453';1610612755;22;35;21;21
'0022200453';1610612761;23;23;32;21
'0022200133';1610612766;21;23;26;24
'0022200133';1610612751;30;22;17;29
'0022200952';1610612743;28;22;30;33
'0022200952';1610612763;27;31;22;17
'0022200777';1610612756;23;24;20;33
'0022200777';1610612737;26;40;36;30
'0022200840';1610612748;28;30;17;22
'0022200840';1610612745;29;27;17;22
'0022201082';1610612746;22;29;30;19
'0022201082';1610612760;23;33;24;21
'0022201049';1610612739;31;30;23;33
'0022201049';1610612764;24;20;30;20
'0022200310';1610612742;36;19;37;24
'0022200310';1610612744;24;30;33;26
'0022200041';1610612760;18;26;30;32
'0022200041';1610612750;31;22;29;34
'0022200289';1610612756;22;29;27;35
'0022200289';1610612762;32;22;27;31
'0022200585';1610612759;31;20;35;35
'0022200585';1610612765;28;20;28;33
'0022200348';1610612752;23;23;25;21
'0022200348';1610612739;16;27;20;18
'0022201216';1610612738;29;32;39;20
'0022201216';1610612737;31;33;26;24
'0022200209';1610612757;30;32;31;24
'0022200209';1610612759;29;27;33;21
'0022200504';1610612757;30;31;40;23
'0022200504';1610612766;34;33;28;18
'0022200618';1610612765;31;34;36;34
'0022200618';1610612750;34;30;23;31
'0022200263';1610612737;35;37;25;18
'0022200263';1610612758;26;31;31;18
'0022200141';1610612761;21;34;28;30
'0022200141';1610612741;30;19;33;22
'0022200788';1610612738;20;24;29;21
'0022200788';1610612756;24;33;17;32
'0022200085';1610612749;32;27;32;32
'0022200085';1610612737;30;21;33;31
'0022201145';1610612757;20;26;18;16
'0022201145';1610612758;19;31;33;37
'0022200935';1610612738;26;29;41;21
'0022200935';1610612739;28;24;26;35
'0022200839';1610612761;34;27;35;20
'0022200839';1610612762;28;30;25;39
'0022200689';1610612762;22;33;28;23
'0022200689';1610612751;28;23;32;34
'0022200337';1610612752;32;27;15;26
'0022200337';1610612742;20;32;41;28
'0022201228';1610612747;31;34;34;29
'0022201228';1610612762;25;31;39;22
'0022201040';1610612759;29;33;32;27
'0022201040';1610612742;28;32;28;33
'0022200331';1610612749;31;27;39;32
'0022200331';1610612747;33;33;35;32
'0022200187';1610612754;28;24;30;36
'0022200187';1610612761;26;39;25;14
'0022200529';1610612753;20;27;26;27
'0022200529';1610612764;27;29;42;21
'0022200097';1610612764;28;24;21;38
'0022200097';1610612755;30;22;34;32
'0022200787';1610612764;36;33;25;22
'0022200787';1610612757;19;32;39;34
'0022201213';1610612762;32;26;31;29
'0022201213';1610612743;19;36;40;19
'0022200630';1610612747;22;26;28;25
'0022200630';1610612742;36;23;23;19
'0022200470';1610612751;46;45;18;34
'0022200470';1610612744;17;34;28;34
'0022200717';1610612742;28;32;37;29
'0022200717';1610612764;32;33;34;28
'0022200199';1610612765;23;28;26;34
'0022200199';1610612761;27;31;30;27
'0022200118';1610612753;30;23;43;34
'0022200118';1610612744;30;35;33;31
'0022201229';1610612756;28;25;33;28
'0022201229';1610612746;19;29;34;37
'0022200381';1610612739;20;29;31;15
'0022200381';1610612758;31;18;30;27
'0022200613';1610612761;35;37;24;36
'0022200613';1610612766;34;32;28;26
'0022200271';1610612744;32;34;32;26
'0022200271';1610612746;29;18;35;25
'0022200848';1610612753;29;25;25;18
'0022200848';1610612748;19;27;26;25
'0022200463';1610612752;33;36;31;32
'0022200463';1610612744;25;31;25;13
'0022200670';1610612742;37;25;35;25
'0022200670';1610612737;40;25;33;32
'0022200627';1610612751;31;26;25;16
'0022200627';1610612738;29;31;24;25
'0022200431';1610612739;29;25;29;35
'0022200431';1610612754;31;30;33;18
'0022201210';1610612742;29;38;24;21
'0022201210';1610612741;26;28;31;30
'0022200307';1610612758;26;38;20;33
'0022200307';1610612756;31;32;28;31
'0022200391';1610612741;40;42;31;31
'0022200391';1610612742;30;23;32;30
'0022200094';1610612756;29;36;25;34
'0022200094';1610612745;24;32;30;23
'0022200344';1610612740;27;32;28;34
'0022200344';1610612743;31;29;21;25
'0022200345';1610612759;30;11;30;24
'0022200345';1610612756;35;36;35;27
'0022200325';1610612765;36;25;38;18
'0022200325';1610612742;36;24;29;28
'0022200421';1610612742;19;22;27;22
'0022200421';1610612739;26;34;23;22
'0022200608';1610612763;35;37;25;24
'0022200608';1610612759;25;36;31;21
'0022200682';1610612757;14;20;31;30
'0022200682';1610612755;26;31;22;26
'0022200720';1610612753;46;27;29;24
'0022200720';1610612754;29;39;23;29
'0022200932';1610612746;33;23;19;26
'0022200932';1610612750;26;32;28;22
'0022200332';1610612763;29;35;28;25
'0022200332';1610612755;30;24;22;33
'0022200508';1610612754;30;34;32;33
'0022200508';1610612737;27;27;32;28
'0022200521';1610612744;27;27;34;24
'0022200521';1610612762;37;22;35;13
'0022200429';1610612765;29;34;23;27
'0022200429';1610612758;28;27;38;29
'0022201206';1610612738;34;34;27;26
'0022201206';1610612761;16;24;33;29
'0022200124';1610612738;26;37;30;30
'0022200124';1610612741;31;26;30;32
'0022200496';1610612744;33;26;40;24
'0022200496';1610612763;29;25;30;25
'0022200637';1610612750;35;29;28;29
'0022200637';1610612756;25;24;26;41
'0022200776';1610612762;31;34;31;35
'0022200776';1610612761;25;35;32;36
'0022200779';1610612739;30;37;32;29
'0022200779';1610612763;26;28;33;26
'0022200243';1610612751;28;29;39;31
'0022200243';1610612763;29;33;31;22
'0022200567';1610612755;27;39;31;23
'0022200567';1610612754;28;33;23;36
'0022200524';1610612754;29;35;35;36
'0022200524';1610612739;34;34;28;30
'0022200380';1610612751;36;32;28;24
'0022200380';1610612737;30;34;26;26
'0022200948';1610612738;37;27;20;21
'0022200948';1610612751;15;40;34;26
'0022200791';1610612759;26;35;26;38
'0022200791';1610612755;26;47;33;31
'0022200696';1610612750;26;24;37;26
'0022200696';1610612745;26;26;32;20
'0022200234';1610612747;30;38;28;32
'0022200234';1610612765;37;27;31;26
'0022201120';1610612757;37;25;32;18
'0022201120';1610612760;25;43;28;22
'0022201060';1610612741;33;37;20;23
'0022201060';1610612748;19;26;32;22
'0022200929';1610612742;33;26;39;24
'0022200929';1610612754;31;38;37;18
'0022200254';1610612760;34;24;29;32
'0022200254';1610612752;38;31;29;31
'0022200874';1610612754;15;27;40;35
'0022200874';1610612741;39;19;28;27
'0022200823';1610612764;32;29;27;30
'0022200823';1610612766;31;30;15;28
'0022200535';1610612743;23;37;25;39
'0022200535';1610612748;19;38;33;29
'0022200944';1610612759;21;31;31;27
'0022200944';1610612754;29;25;16;29
'0022201188';1610612756;42;27;28;18
'0022201188';1610612759;25;26;25;18
'0022200523';1610612766;36;21;28;36
'0022200523';1610612760;30;30;24;29
'0022200958';1610612748;29;37;21;30
'0022200958';1610612737;26;23;26;34
'0022200491';1610612758;27;23;33;28
'0022200491';1610612764;28;40;34;23
'0022201208';1610612749;31;41;15;27
'0022201208';1610612763;36;35;37;29
'0022200647';1610612757;31;40;35;30
'0022200647';1610612742;30;26;34;29
'0022200870';1610612756;27;35;28;30
'0022200870';1610612758;29;29;28;23
'0022200216';1610612749;34;27;34;18
'0022200216';1610612739;37;23;18;20
'0022201138';1610612752;19;29;28;25
'0022201138';1610612748;23;23;30;16
'0022201179';1610612764;29;33;35;31
'0022201179';1610612749;32;43;39;26
'0022200790';1610612750;34;23;18;45
'0022200790';1610612753;27;37;26;37
'0022201159';1610612757;27;32;30;25
'0022201159';1610612758;36;35;33;34
'0022200217';1610612740;32;26;37;29
'0022200217';1610612741;28;25;25;32
'0022200067';1610612760;34;19;36;29
'0022200067';1610612746;24;36;27;23
'0022200304';1610612740;34;22;25;24
'0022200304';1610612760;26;24;24;27
'0022201169';1610612753;34;29;28;37
'0022201169';1610612765;29;15;24;34
'0022200882';1610612747;38;17;34;31
'0022200882';1610612740;25;26;24;27
'0022200134';1610612737;29;31;28;21
'0022200134';1610612740;28;24;33;24
'0022200186';1610612765;29;28;24;27
'0022200186';1610612738;30;25;34;28
'0022200838';1610612738;32;39;26;30
'0022200838';1610612766;24;29;28;35
'0022200658';1610612739;24;23;31;35
'0022200658';1610612740;25;25;31;22
'0022201041';1610612746;28;33;38;35
'0022201041';1610612744;23;35;35;33
'0022200763';1610612757;31;33;35;30
'0022200763';1610612737;23;37;32;33
'0022200605';1610612764;37;19;32;24
'0022200605';1610612740;35;33;32;32
'0022200652';1610612759;32;32;26;29
'0022200652';1610612758;33;30;39;30
'0022201001';1610612750;33;35;20;26
'0022201001';1610612751;26;34;37;17
'0022200438';1610612746;20;30;22;30
'0022200438';1610612764;28;29;18;18
'0022200371';1610612740;27;29;23;25
'0022200371';1610612765;28;15;30;25
'0022200151';1610612741;30;28;28;25
'0022200151';1610612761;27;26;17;27
'0022200160';1610612754;27;43;25;24
'0022200160';1610612743;35;21;33;33
'0022201106';1610612747;41;33;19;23
'0022201106';1610612760;25;41;26;19
'0022201084';1610612748;31;33;28;35
'0022201084';1610612752;32;29;25;34
'0022200164';1610612751;38;31;23;20
'0022200164';1610612752;22;22;27;14
'0022201021';1610612737;29;23;33;30
'0022201021';1610612750;40;36;30;30
'0022200017';1610612766;24;27;34;27
'0022200017';1610612740;35;26;32;31
'0022201083';1610612764;29;28;16;31
'0022201083';1610612743;31;24;39;24
'0022201176';1610612766;29;20;26;25
'0022201176';1610612761;25;36;33;26
'0022200606';1610612738;28;31;25;23
'0022200606';1610612741;25;25;23;26
'0022200007';1610612748;33;26;27;22
'0022200007';1610612741;28;31;37;20
'0022200143';1610612746;29;27;29;17
'0022200143';1610612762;29;34;21;26
'0022201211';1610612758;16;32;25;24
'0022201211';1610612744;32;21;33;33
'0022200615';1610612744;26;19;34;34
'0022200615';1610612756;31;28;39;27
'0022200544';1610612750;39;25;24;16
'0022200544';1610612765;28;22;38;28
'0022200175';1610612740;27;30;17;21
'0022200175';1610612757;27;24;27;28
'0022200620';1610612737;19;27;36;23
'0022200620';1610612749;39;28;22;25
'0022201002';1610612759;26;42;30;30
'0022201002';1610612743;38;29;26;27
'0022201218';1610612739;25;29;21;20
'0022201218';1610612766;17;32;21;36
'0022200623';1610612763;32;44;36;23
'0022200623';1610612759;37;25;35;32
'0022201155';1610612745;31;27;33;30
'0022201155';1610612765;28;33;31;23
'0022200953';1610612744;21;33;28;26
'0022200953';1610612740;35;22;21;21
'0022200735';1610612746;41;37;26;34
'0022200735';1610612759;25;32;24;19
'0022201112';1610612746;26;30;29;25
'0022201112';1610612740;37;31;31;32
'0022200158';1610612746;31;33;24;31
'0022200158';1610612739;37;27;23;30
'0022201015';1610612766;35;24;30;19
'0022201015';1610612739;25;27;29;33
'0022201036';1610612748;29;34;42;33
'0022201036';1610612763;27;24;26;42
'0022200486';1610612748;28;30;24;26
'0022200486';1610612754;31;25;28;27
'0022200995';1610612749;37;27;23;31
'0022200995';1610612751;20;27;33;33
'0022200393';1610612743;28;33;31;23
'0022200393';1610612762;26;26;38;20
'0022200899';1610612756;29;36;29;30
'0022200899';1610612760;30;30;27;28
'0022201048';1610612737;39;32;33;23
'0022201048';1610612744;31;35;30;23
'0022201079';1610612751;30;25;23;31
'0022201079';1610612739;23;38;33;21
'0022200971';1610612739;26;30;22;31
'0022200971';1610612738;33;35;24;17
'0022200869';1610612749;27;37;26;26
'0022200869';1610612738;35;28;32;21
'0022201072';1610612755;22;18;28;23
'0022201072';1610612741;17;27;25;22
'0022200257';1610612763;31;28;17;33
'0022200257';1610612758;28;36;24;25
'0022200854';1610612758;34;28;24;28
'0022200854';1610612742;32;32;24;26
'0022200176';1610612738;33;33;31;34
'0022200176';1610612743;25;32;34;21
'0022201024';1610612745;31;31;23;26
'0022201024';1610612738;29;26;25;29
'0022200996';1610612763;48;29;22;32
'0022200996';1610612744;28;31;34;17
'0022201096';1610612746;36;18;38;35
'0022201096';1610612760;29;25;26;25
'0022200542';1610612759;30;34;29;32
'0022200542';1610612742;32;36;35;23
'0022200726';1610612744;24;29;37;32
'0022200726';1610612763;22;32;42;24
'0022201123';1610612754;27;20;27;30
'0022201123';1610612742;29;30;40;28
'0022200277';1610612748;28;28;29;25
'0022200277';1610612764;38;21;26;22
'0022200998';1610612755;29;27;29;35
'0022200998';1610612757;37;34;25;23
'0022200575';1610612758;30;28;30;29
'0022200575';1610612737;30;31;30;29
'0022200026';1610612744;34;18;36;35
'0022200026';1610612743;40;30;28;30
'0022200534';1610612740;31;36;32;28
'0022200534';1610612755;27;33;31;25
'0022200045';1610612748;23;20;33;14
'0022200045';1610612761;27;21;23;27
'0022200502';1610612740;24;33;33;23
'0022200502';1610612754;18;20;24;31
'0022201044';1610612761;29;35;29;35
'0022201044';1610612760;28;31;28;24
'0022200184';1610612746;19;31;21;24
'0022200184';1610612751;24;30;21;35
'0022200761';1610612742;30;23;30;28
'0022200761';1610612765;27;30;27;21
'0022200573';1610612744;26;30;32;31
'0022200573';1610612765;34;26;31;31
'0022200103';1610612751;27;31;22;19
'0022200103';1610612741;25;27;25;31
'0022200507';1610612738;22;34;36;34
'0022200507';1610612745;21;28;32;21
'0022200207';1610612742;30;24;15;34
'0022200207';1610612746;15;17;33;36
'0022200990';1610612756;34;26;44;28
'0022200990';1610612760;21;31;28;21
'0022200258';1610612743;29;28;24;27
'0022200258';1610612765;28;30;25;27
'0022200343';1610612762;31;29;30;21
'0022200343';1610612757;40;29;23;24
'0022200636';1610612741;31;27;32;20
'0022200636';1610612760;33;39;19;33
'0022200905';1610612753;25;27;22;34
'0022200905';1610612754;27;24;31;39
'0022200475';1610612758;25;41;40;28
'0022200475';1610612747;26;32;28;34
'0022200236';1610612754;22;29;38;25
'0022200236';1610612753;28;27;29;29
'0022200677';1610612747;39;21;22;29
'0022200677';1610612758;28;33;29;26
'0022200629';1610612761;38;31;28;27
'0022200629';1610612766;29;26;33;26
'0022200145';1610612753;30;35;23;39
'0022200145';1610612745;33;38;29;34
'0022200541';1610612745;35;14;21;18
'0022200541';1610612752;27;26;29;26
'0022200449';1610612750;32;39;42;37
'0022200449';1610612741;34;31;32;29
'0022201113';1610612766;30;25;26;29
'0022201113';1610612742;16;32;24;32
'0022200262';1610612754;21;27;29;24
'0022200262';1610612750;29;24;34;28
'0022200980';1610612750;27;18;23;26
'0022200980';1610612755;24;34;29;30
'0022201182';1610612741;26;27;27;25
'0022201182';1610612737;36;29;25;33
'0022200907';1610612763;28;38;28;18
'0022200907';1610612743;20;22;20;32
'0022200011';1610612759;22;25;28;27
'0022200011';1610612766;38;30;30;31
'0022200138';1610612743;40;30;29;27
'0022200138';1610612759;27;24;25;25
'0022200700';1610612761;37;25;24;39
'0022200700';1610612752;22;31;33;30
'0022200821';1610612747;34;32;33;31
'0022200821';1610612760;36;40;28;29
'0022200706';1610612765;24;31;37;38
'0022200706';1610612749;49;34;32;35
'0022201185';1610612740;22;32;26;23
'0022201185';1610612758;25;40;31;25
'0022201130';1610612764;29;35;35;31
'0022201130';1610612738;23;28;27;33
'0022200329';1610612751;41;31;21;21
'0022200329';1610612761;17;32;23;33
'0022200930';1610612762;30;18;25;21
'0022200930';1610612759;32;18;21;31
'0022201019';1610612747;27;32;27;22
'0022201019';1610612752;31;31;23;27
'0022201037';1610612741;30;28;22;34
'0022201037';1610612758;25;23;37;32
'0022200835';1610612765;19;34;38;22
'0022200835';1610612759;28;26;29;30
'0022200022';1610612748;22;29;26;27
'0022200022';1610612738;30;29;30;22
'0022201075';1610612763;30;27;26;29
'0022201075';1610612742;28;32;36;12
'0022200024';1610612745;32;38;30;22
'0022200024';1610612763;26;36;33;34
'0022200212';1610612753;24;25;31;28
'0022200212';1610612750;42;32;24;28
'0022200101';1610612762;23;38;36;24
'0022200101';1610612763;26;18;30;31
'0022200962';1610612742;25;37;33;31
'0022200962';1610612756;31;28;37;34
'0022201085';1610612761;26;26;26;36
'0022201085';1610612754;36;22;25;35
'0022200782';1610612742;40;30;25;16
'0022200782';1610612740;22;21;33;30
'0022200219';1610612743;27;27;30;19
